id_region,region,id_city,city,id_district,district
24,"Kalimantan Timur",3950,"Kota Balikpapan",3952,"Balikpapan Timur"
24,"Kalimantan Timur",3950,"Kota Balikpapan",3953,"Balikpapan Tengah"
24,"Kalimantan Timur",3950,"Kota Balikpapan",3954,"Balikpapan Selatan"
24,"Kalimantan Timur",3950,"Kota Balikpapan",3955,"Balikpapan Barat"
24,"Kalimantan Timur",3950,"Kota Balikpapan",17259,Balikpapan
18,Lampung,3729,"Kota Bandar Lampung",3730,"Telukbetung Utara"
18,Lampung,3729,"Kota Bandar Lampung",3731,"Telukbetung Selatan"
18,Lampung,3729,"Kota Bandar Lampung",3732,"Telukbetung Barat"
18,Lampung,3729,"Kota Bandar Lampung",3733,"Tanjung Senang"
18,Lampung,3729,"Kota Bandar Lampung",3734,"Tanjung Karang Timur"
18,Lampung,3729,"Kota Bandar Lampung",3735,"Tanjung Karang Pusat"
18,Lampung,3729,"Kota Bandar Lampung",3736,"Tanjung Karang Barat"
18,Lampung,3729,"Kota Bandar Lampung",3737,Sukarame
18,Lampung,3729,"Kota Bandar Lampung",3738,Sukabumi
18,Lampung,3729,"Kota Bandar Lampung",3739,Rajabasa
18,Lampung,3729,"Kota Bandar Lampung",3740,Panjang
18,Lampung,3729,"Kota Bandar Lampung",3741,Kemiling
18,Lampung,3729,"Kota Bandar Lampung",3742,Kedaton
18,Lampung,3729,"Kota Bandar Lampung",17211,"Bandar Lampung"
35,"Jawa Barat",6363,"Kota Bandung",6364,"Ujung Berung"
35,"Jawa Barat",6363,"Kota Bandung",6365,"Sumur Bandung"
35,"Jawa Barat",6363,"Kota Bandung",6366,Sukasari
35,"Jawa Barat",6363,"Kota Bandung",6367,Sukajadi
35,"Jawa Barat",6363,"Kota Bandung",6368,Regol
35,"Jawa Barat",6363,"Kota Bandung",6369,Rancasari
35,"Jawa Barat",6363,"Kota Bandung",6370,Panyileukan
35,"Jawa Barat",6363,"Kota Bandung",6371,Mandalajati
35,"Jawa Barat",6363,"Kota Bandung",6372,Lengkong
35,"Jawa Barat",6363,"Kota Bandung",6373,Kiaracondong
35,"Jawa Barat",6363,"Kota Bandung",6374,Gedebage
35,"Jawa Barat",6363,"Kota Bandung",6375,Coblong
35,"Jawa Barat",6363,"Kota Bandung",6376,Cinambo
35,"Jawa Barat",6363,"Kota Bandung",6377,Cidadap
35,"Jawa Barat",6363,"Kota Bandung",6378,Cicendo
35,"Jawa Barat",6363,"Kota Bandung",6379,Cibiru
35,"Jawa Barat",6363,"Kota Bandung",6380,"Cibeunying Kidul"
35,"Jawa Barat",6363,"Kota Bandung",6381,"Cibeunying Kaler"
35,"Jawa Barat",6363,"Kota Bandung",6382,"Buahbatu (Margacinta)"
35,"Jawa Barat",6363,"Kota Bandung",6383,"Bojongloa Kidul"
35,"Jawa Barat",6363,"Kota Bandung",6384,"Bojongloa Kaler"
35,"Jawa Barat",6363,"Kota Bandung",6385,Batununggal
35,"Jawa Barat",6363,"Kota Bandung",6386,"Bandung Wetan"
35,"Jawa Barat",6363,"Kota Bandung",6387,"Bandung Kulon"
35,"Jawa Barat",6363,"Kota Bandung",6388,"Bandung Kidul"
35,"Jawa Barat",6363,"Kota Bandung",6389,"Babakan Ciparay"
35,"Jawa Barat",6363,"Kota Bandung",6390,"Astana Anyar"
35,"Jawa Barat",6363,"Kota Bandung",6391,Arcamanik
35,"Jawa Barat",6363,"Kota Bandung",6392,"Antapani (Cicadas)"
35,"Jawa Barat",6363,"Kota Bandung",6393,Andir
35,"Jawa Barat",6363,"Kota Bandung",17391,"Bandung Kota Bandung"
35,"Jawa Barat",6345,"Kota Bekasi",6346,Rawalumbu
35,"Jawa Barat",6345,"Kota Bekasi",6347,"Pondok Melati"
35,"Jawa Barat",6345,"Kota Bekasi",6348,"Pondok Gede"
35,"Jawa Barat",6345,"Kota Bekasi",6349,"Mustika Jaya"
35,"Jawa Barat",6345,"Kota Bekasi",6350,"Medan Satria"
35,"Jawa Barat",6345,"Kota Bekasi",6351,Jatiasih
35,"Jawa Barat",6345,"Kota Bekasi",6352,"Jati Sampurna"
35,"Jawa Barat",6345,"Kota Bekasi",6353,"Bekasi Utara"
35,"Jawa Barat",6345,"Kota Bekasi",6354,"Bekasi Timur"
35,"Jawa Barat",6345,"Kota Bekasi",6355,"Bekasi Selatan"
35,"Jawa Barat",6345,"Kota Bekasi",6356,"Bekasi Barat"
35,"Jawa Barat",6345,"Kota Bekasi",6357,"Bantar Gebang"
35,"Jawa Barat",6345,"Kota Bekasi",17390,Bekasi
35,"Jawa Barat",6338,"Kota Bogor",6339,"Tanah Sereal"
35,"Jawa Barat",6338,"Kota Bogor",6340,"Bogor Utara - Kota"
35,"Jawa Barat",6338,"Kota Bogor",6341,"Bogor Timur - Kota"
35,"Jawa Barat",6338,"Kota Bogor",6342,"Bogor Tengah - Kota"
35,"Jawa Barat",6338,"Kota Bogor",6343,"Bogor Selatan - Kota"
35,"Jawa Barat",6338,"Kota Bogor",6344,"Bogor Barat - Kota"
35,"Jawa Barat",6338,"Kota Bogor",17389,Bogor
35,"Jawa Barat",6334,"Kota Cimahi",6335,"Cimahi Utara"
35,"Jawa Barat",6334,"Kota Cimahi",6336,"Cimahi Tengah"
35,"Jawa Barat",6334,"Kota Cimahi",6337,"Cimahi Selatan"
35,"Jawa Barat",6334,"Kota Cimahi",17388,"Cimahi Kota Cimahi"
29,Bali,7126,"Kota Denpasar",7127,"Denpasar Utara"
29,Bali,7126,"Kota Denpasar",7128,"Denpasar Timur"
29,Bali,7126,"Kota Denpasar",7129,"Denpasar Selatan"
29,Bali,7126,"Kota Denpasar",7130,"Denpasar Barat"
35,"Jawa Barat",6321,"Kota Depok",6322,Sukmajaya
35,"Jawa Barat",6321,"Kota Depok",6323,Sawangan
35,"Jawa Barat",6321,"Kota Depok",6324,"Pancoran Mas"
35,"Jawa Barat",6321,"Kota Depok",6325,Limo
35,"Jawa Barat",6321,"Kota Depok",6326,Cimanggis
35,"Jawa Barat",6321,"Kota Depok",6327,Beji
35,"Jawa Barat",6321,"Kota Depok",17384,Cibubur
35,"Jawa Barat",6321,"Kota Depok",17385,"Depok Kota Depok"
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6646,Tambora
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6647,"Taman Sari"
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6648,Palmerah
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6649,Kembangan
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6650,"Kebon Jeruk"
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6651,Kalideres
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6652,"Grogol Petamburan"
22,"DKI Jakarta",6645,"Kota Jakarta Barat",6653,Cengkareng
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6637,"Tanah Abang"
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6638,Senen
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6639,"Sawah Besar"
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6640,Menteng
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6641,Kemayoran
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6642,"Johar Baru"
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6643,Gambir
22,"DKI Jakarta",6636,"Kota Jakarta Pusat",6644,"Cempaka Putih"
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6626,Tebet
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6627,"Setia Budi"
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6628,Pesanggrahan
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6629,"Pasar Minggu"
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6630,Pancoran
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6631,"Mampang Prapatan"
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6632,"Kebayoran Lama"
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6633,"Kebayoran Baru"
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6634,Jagakarsa
22,"DKI Jakarta",6625,"Kota Jakarta Selatan",6635,Cilandak
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6615,"Pulo Gadung"
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6616,"Pasar Rebo"
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6617,Matraman
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6618,Makasar
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6619,"Kramat Jati"
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6620,Jatinegara
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6621,"Duren Sawit"
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6622,Ciracas
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6623,Cipayung
22,"DKI Jakarta",6614,"Kota Jakarta Timur",6624,Cakung
22,"DKI Jakarta",6607,"Kota Jakarta Utara",6608,"Tanjung Priok"
22,"DKI Jakarta",6607,"Kota Jakarta Utara",6609,Penjaringan
22,"DKI Jakarta",6607,"Kota Jakarta Utara",6610,Pademangan
22,"DKI Jakarta",6607,"Kota Jakarta Utara",6611,Koja
22,"DKI Jakarta",6607,"Kota Jakarta Utara",6612,"Kelapa Gading"
22,"DKI Jakarta",6607,"Kota Jakarta Utara",6613,Cilincing
45,"Sulawesi Selatan",1831,"Kota Makassar",1832,Wajo
45,"Sulawesi Selatan",1831,"Kota Makassar",1833,"Ujung Tanah"
45,"Sulawesi Selatan",1831,"Kota Makassar",1834,"Ujung Pandang"
45,"Sulawesi Selatan",1831,"Kota Makassar",1835,Tamalate
45,"Sulawesi Selatan",1831,"Kota Makassar",1836,Tamalanrea
45,"Sulawesi Selatan",1831,"Kota Makassar",1837,Tallo
45,"Sulawesi Selatan",1831,"Kota Makassar",1838,Rappocini
45,"Sulawesi Selatan",1831,"Kota Makassar",1839,Panakkukang
45,"Sulawesi Selatan",1831,"Kota Makassar",1840,Mariso
45,"Sulawesi Selatan",1831,"Kota Makassar",1841,Manggala
45,"Sulawesi Selatan",1831,"Kota Makassar",1842,Mamajang
45,"Sulawesi Selatan",1831,"Kota Makassar",1843,Makassar
45,"Sulawesi Selatan",1831,"Kota Makassar",1844,Bontoala
45,"Sulawesi Selatan",1831,"Kota Makassar",1845,"Biring Kanaya"
23,"Jawa Timur",5117,"Kota Malang",5118,Sukun
23,"Jawa Timur",5117,"Kota Malang",5119,Lowokwaru
23,"Jawa Timur",5117,"Kota Malang",5120,Klojen
23,"Jawa Timur",5117,"Kota Malang",5121,Kedungkandang
23,"Jawa Timur",5117,"Kota Malang",5122,Blimbing
23,"Jawa Timur",5117,"Kota Malang",17248,Malang
39,"Sumatera Utara",544,"Kota Medan",545,"Medan Tuntungan"
39,"Sumatera Utara",544,"Kota Medan",546,"Medan Timur"
39,"Sumatera Utara",544,"Kota Medan",547,"Medan Tembung"
39,"Sumatera Utara",544,"Kota Medan",548,"Medan Sunggal"
39,"Sumatera Utara",544,"Kota Medan",549,"Medan Selayang"
39,"Sumatera Utara",544,"Kota Medan",550,"Medan Polonia"
39,"Sumatera Utara",544,"Kota Medan",551,"Medan Petisah"
39,"Sumatera Utara",544,"Kota Medan",552,"Medan Perjuangan"
39,"Sumatera Utara",544,"Kota Medan",553,"Medan Marelan"
39,"Sumatera Utara",544,"Kota Medan",554,"Medan Maimun"
39,"Sumatera Utara",544,"Kota Medan",555,"Medan Labuhan"
39,"Sumatera Utara",544,"Kota Medan",556,"Medan Kota"
39,"Sumatera Utara",544,"Kota Medan",557,"Medan Johor"
39,"Sumatera Utara",544,"Kota Medan",558,"Medan Helvetia"
39,"Sumatera Utara",544,"Kota Medan",559,"Medan Denai"
39,"Sumatera Utara",544,"Kota Medan",560,"Medan Deli"
39,"Sumatera Utara",544,"Kota Medan",561,"Medan Belawan Kota"
39,"Sumatera Utara",544,"Kota Medan",562,"Medan Baru"
39,"Sumatera Utara",544,"Kota Medan",563,"Medan Barat"
39,"Sumatera Utara",544,"Kota Medan",564,"Medan Area"
39,"Sumatera Utara",544,"Kota Medan",565,"Medan Amplas"
39,"Sumatera Utara",544,"Kota Medan",17443,Medan
31,"Sumatera Barat",970,"Kota Padang",971,Pauh
31,"Sumatera Barat",970,"Kota Padang",972,"Padang Utara"
31,"Sumatera Barat",970,"Kota Padang",973,"Padang Timur"
31,"Sumatera Barat",970,"Kota Padang",974,"Padang Selatan"
31,"Sumatera Barat",970,"Kota Padang",975,"Padang Barat"
31,"Sumatera Barat",970,"Kota Padang",976,Nanggalo
31,"Sumatera Barat",970,"Kota Padang",977,"Lubuk Kilangan"
31,"Sumatera Barat",970,"Kota Padang",978,"Lubuk Begalung"
31,"Sumatera Barat",970,"Kota Padang",979,Kuranji
31,"Sumatera Barat",970,"Kota Padang",980,"Koto Tangah"
31,"Sumatera Barat",970,"Kota Padang",981,"Bungus Teluk Kabung"
31,"Sumatera Barat",970,"Kota Padang",17347,"Padang Kota Padang"
6752,"Kab. Rejang Lebong",6759,"Kota Padang",10454,39183
34,"Sumatera Selatan",774,"Kota Palembang",775,Sukarami
34,"Sumatera Selatan",774,"Kota Palembang",776,"Sematang Borang"
34,"Sumatera Selatan",774,"Kota Palembang",777,"Seberang Ulu Ii"
34,"Sumatera Selatan",774,"Kota Palembang",778,"Seberang Ulu I"
34,"Sumatera Selatan",774,"Kota Palembang",779,Sako
34,"Sumatera Selatan",774,"Kota Palembang",780,Plaju
34,"Sumatera Selatan",774,"Kota Palembang",781,Kertapati
34,"Sumatera Selatan",774,"Kota Palembang",782,Kemuning
34,"Sumatera Selatan",774,"Kota Palembang",783,Kalidoni
34,"Sumatera Selatan",774,"Kota Palembang",784,"Ilir Timur Ii"
34,"Sumatera Selatan",774,"Kota Palembang",785,"Ilir Timur I"
34,"Sumatera Selatan",774,"Kota Palembang",786,"Ilir Barat Ii"
34,"Sumatera Selatan",774,"Kota Palembang",787,"Ilir Barat I"
34,"Sumatera Selatan",774,"Kota Palembang",788,Gandus
34,"Sumatera Selatan",774,"Kota Palembang",789,"Bukit Kecil"
34,"Sumatera Selatan",774,"Kota Palembang",790,"Alang-Alang Lebar"
34,"Sumatera Selatan",774,"Kota Palembang",17370,Palembang
21,Riau,2060,"Kota Pekanbaru",2061,"Tenayan Raya"
21,Riau,2060,"Kota Pekanbaru",2062,Tampan
21,Riau,2060,"Kota Pekanbaru",2063,Sukajadi
21,Riau,2060,"Kota Pekanbaru",2064,Senapelan
21,Riau,2060,"Kota Pekanbaru",2065,Sail
21,Riau,2060,"Kota Pekanbaru",2066,"Rumbai Pesisir"
21,Riau,2060,"Kota Pekanbaru",2067,Rumbai
21,Riau,2060,"Kota Pekanbaru",2068,"Pekanbaru Kota"
21,Riau,2060,"Kota Pekanbaru",2069,"Payung Sekaki"
21,Riau,2060,"Kota Pekanbaru",2070,"Marpoyan Damai"
21,Riau,2060,"Kota Pekanbaru",2071,"Lima Puluh"
21,Riau,2060,"Kota Pekanbaru",2072,"Bukit Raya"
21,Riau,2060,"Kota Pekanbaru",17229,"Payung Kota Pekanbaru"
46,"Jawa Tengah",5716,"Kota Semarang",5717,Tugu
46,"Jawa Tengah",5716,"Kota Semarang",5718,Tembalang
46,"Jawa Tengah",5716,"Kota Semarang",5719,"Semarang Utara"
46,"Jawa Tengah",5716,"Kota Semarang",5720,"Semarang Timur"
46,"Jawa Tengah",5716,"Kota Semarang",5721,"Semarang Tengah"
46,"Jawa Tengah",5716,"Kota Semarang",5722,"Semarang Selatan"
46,"Jawa Tengah",5716,"Kota Semarang",5723,"Semarang Barat"
46,"Jawa Tengah",5716,"Kota Semarang",5724,Pedurungan
46,"Jawa Tengah",5716,"Kota Semarang",5725,Ngaliyan
46,"Jawa Tengah",5716,"Kota Semarang",5726,Mijen
46,"Jawa Tengah",5716,"Kota Semarang",5727,Gunungpati
46,"Jawa Tengah",5716,"Kota Semarang",5728,Genuk
46,"Jawa Tengah",5716,"Kota Semarang",5729,Gayamsari
46,"Jawa Tengah",5716,"Kota Semarang",5730,"Gajah Mungkur"
46,"Jawa Tengah",5716,"Kota Semarang",5731,Candisari
46,"Jawa Tengah",5716,"Kota Semarang",5732,Banyumanik
46,"Jawa Tengah",5716,"Kota Semarang",17506,Semarang
23,"Jawa Timur",5074,"Kota Surabaya",5075,Wonokromo
23,"Jawa Timur",5074,"Kota Surabaya",5076,Wonocolo
23,"Jawa Timur",5074,"Kota Surabaya",5077,Wiyung
23,"Jawa Timur",5074,"Kota Surabaya",5078,"Tenggilis Mejoyo"
23,"Jawa Timur",5074,"Kota Surabaya",5079,Tegalsari
23,"Jawa Timur",5074,"Kota Surabaya",5080,Tandes
23,"Jawa Timur",5074,"Kota Surabaya",5081,Tambaksari
23,"Jawa Timur",5074,"Kota Surabaya",5082,Sukomanunggal
23,"Jawa Timur",5074,"Kota Surabaya",5083,Sukolilo
23,"Jawa Timur",5074,"Kota Surabaya",5084,Simokerto
23,"Jawa Timur",5074,"Kota Surabaya",5085,Semampir
23,"Jawa Timur",5074,"Kota Surabaya",5086,Sawahan
23,"Jawa Timur",5074,"Kota Surabaya",5087,Sambikerep
23,"Jawa Timur",5074,"Kota Surabaya",5088,Rungkut
23,"Jawa Timur",5074,"Kota Surabaya",5089,Pakal
23,"Jawa Timur",5074,"Kota Surabaya",5090,"Pabean Cantikan"
23,"Jawa Timur",5074,"Kota Surabaya",5091,Mulyorejo
23,"Jawa Timur",5074,"Kota Surabaya",5092,"Lakar Santri"
23,"Jawa Timur",5074,"Kota Surabaya",5093,Krembangan
23,"Jawa Timur",5074,"Kota Surabaya",5094,Kenjeran
23,"Jawa Timur",5074,"Kota Surabaya",5095,Karangpilang
23,"Jawa Timur",5074,"Kota Surabaya",5096,Jambangan
23,"Jawa Timur",5074,"Kota Surabaya",5097,Gununganyar
23,"Jawa Timur",5074,"Kota Surabaya",5098,Gubeng
23,"Jawa Timur",5074,"Kota Surabaya",5099,Genteng
23,"Jawa Timur",5074,"Kota Surabaya",5100,Gayungan
23,"Jawa Timur",5074,"Kota Surabaya",5101,"Dukuh Pakis"
23,"Jawa Timur",5074,"Kota Surabaya",5102,Bulak
23,"Jawa Timur",5074,"Kota Surabaya",5103,Bubutan
23,"Jawa Timur",5074,"Kota Surabaya",5104,Benowo
23,"Jawa Timur",5074,"Kota Surabaya",5105,Asemrowo
46,"Jawa Tengah",5710,"Kota Surakarta (Solo)",5711,Serengan
46,"Jawa Tengah",5710,"Kota Surakarta (Solo)",5712,"Pasar Kliwon"
46,"Jawa Tengah",5710,"Kota Surakarta (Solo)",5713,Laweyan
46,"Jawa Tengah",5710,"Kota Surakarta (Solo)",5714,Jebres
46,"Jawa Tengah",5710,"Kota Surakarta (Solo)",5715,Banjarsari
46,"Jawa Tengah",5710,"Kota Surakarta (Solo)",17505,Solo
36,Banten,6988,"Kota Tangerang",6989,Tangerang
36,Banten,6988,"Kota Tangerang",6990,"Pinang (Penang)"
36,Banten,6988,"Kota Tangerang",6991,Periuk
36,Banten,6988,"Kota Tangerang",6992,Neglasari
36,Banten,6988,"Kota Tangerang",6993,Larangan
36,Banten,6988,"Kota Tangerang",6994,Karawaci
36,Banten,6988,"Kota Tangerang",6995,"Karang Tengah"
36,Banten,6988,"Kota Tangerang",6996,Jatiuwung
36,Banten,6988,"Kota Tangerang",6997,Cipondoh
36,Banten,6988,"Kota Tangerang",6998,Ciledug
36,Banten,6988,"Kota Tangerang",6999,Cibodas
36,Banten,6988,"Kota Tangerang",7000,Benda
36,Banten,6988,"Kota Tangerang",7001,Batuceper
36,Banten,6988,"Kota Tangerang",17393,"Karangtengah Kota Tangerang"
36,Banten,6980,"Kota Tangerang Selatan",6981,Setu
36,Banten,6980,"Kota Tangerang Selatan",6982,"Serpong Utara"
36,Banten,6980,"Kota Tangerang Selatan",6983,Serpong
36,Banten,6980,"Kota Tangerang Selatan",6984,"Pondok Aren"
36,Banten,6980,"Kota Tangerang Selatan",6985,Pamulang
36,Banten,6980,"Kota Tangerang Selatan",6986,"Ciputat Timur"
36,Banten,6980,"Kota Tangerang Selatan",6987,Ciputat
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6723,Wirobrajan
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6724,Umbulharjo
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6725,Tegalrejo
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6726,Pakualaman
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6727,Ngampilan
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6728,Mergangsan
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6729,Mantrijeron
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6730,Kraton
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6731,Kotagede
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6732,Jetis
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6733,Gondomanan
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6734,Gondokusuman
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6735,"Gedong Tengen"
19,"Di Yogyakarta",6722,"Kota Yogyakarta",6736,Danurejan
19,"Di Yogyakarta",6722,"Kota Yogyakarta",17212,Yogyakarta
