id_free_zone,id_region,region,id_city,city,id_district,district,fk_zone_type,active
1,39,Sumatera Utara,175,Kab. Tapanuli Tengah,176,Tukka,1,1
2,39,Sumatera Utara,175,Kab. Tapanuli Tengah,177,Tapian Nauli,1,1
3,39,Sumatera Utara,175,Kab. Tapanuli Tengah,178,Suka Bangun,1,1
4,39,Sumatera Utara,175,Kab. Tapanuli Tengah,179,Sosor Gadong,1,1
5,39,Sumatera Utara,175,Kab. Tapanuli Tengah,180,Sorkam Barat,1,1
6,39,Sumatera Utara,175,Kab. Tapanuli Tengah,181,Sorkam,1,1
7,39,Sumatera Utara,175,Kab. Tapanuli Tengah,182,Sitahuis,1,1
8,39,Sumatera Utara,175,Kab. Tapanuli Tengah,183,Sirandorung,1,1
9,39,Sumatera Utara,175,Kab. Tapanuli Tengah,184,Sibabangun,1,1
10,39,Sumatera Utara,175,Kab. Tapanuli Tengah,185,Sarudik,1,1
11,39,Sumatera Utara,175,Kab. Tapanuli Tengah,186,Pinangsori,1,1
12,39,Sumatera Utara,175,Kab. Tapanuli Tengah,187,Pasaribu Tobing,1,1
13,39,Sumatera Utara,175,Kab. Tapanuli Tengah,188,Pandan,1,1
14,39,Sumatera Utara,175,Kab. Tapanuli Tengah,189,Manduamas,1,1
15,39,Sumatera Utara,175,Kab. Tapanuli Tengah,190,Lumut,1,1
16,39,Sumatera Utara,175,Kab. Tapanuli Tengah,191,Kolang,1,1
17,39,Sumatera Utara,175,Kab. Tapanuli Tengah,192,Barus Utara,1,1
18,39,Sumatera Utara,175,Kab. Tapanuli Tengah,193,Barus,1,1
19,39,Sumatera Utara,175,Kab. Tapanuli Tengah,194,Badiri,1,1
20,39,Sumatera Utara,175,Kab. Tapanuli Tengah,195,Andam Dewi,1,1
21,39,Sumatera Utara,175,Kab. Tapanuli Tengah,17410,Sibolga,1,1
22,39,Sumatera Utara,544,Kota Medan,545,Medan Tuntungan,1,1
23,39,Sumatera Utara,544,Kota Medan,546,Medan Timur,1,1
24,39,Sumatera Utara,544,Kota Medan,547,Medan Tembung,1,1
25,39,Sumatera Utara,544,Kota Medan,548,Medan Sunggal,1,1
26,39,Sumatera Utara,544,Kota Medan,549,Medan Selayang,1,1
27,39,Sumatera Utara,544,Kota Medan,550,Medan Polonia,1,1
28,39,Sumatera Utara,544,Kota Medan,551,Medan Petisah,1,1
29,39,Sumatera Utara,544,Kota Medan,552,Medan Perjuangan,1,1
30,39,Sumatera Utara,544,Kota Medan,553,Medan Marelan,1,1
31,39,Sumatera Utara,544,Kota Medan,554,Medan Maimun,1,1
32,39,Sumatera Utara,544,Kota Medan,555,Medan Labuhan,1,1
33,39,Sumatera Utara,544,Kota Medan,556,Medan Kota,1,1
34,39,Sumatera Utara,544,Kota Medan,557,Medan Johor,1,1
35,39,Sumatera Utara,544,Kota Medan,558,Medan Helvetia,1,1
36,39,Sumatera Utara,544,Kota Medan,559,Medan Denai,1,1
37,39,Sumatera Utara,544,Kota Medan,560,Medan Deli,1,1
38,39,Sumatera Utara,544,Kota Medan,561,Medan Belawan Kota,1,1
39,39,Sumatera Utara,544,Kota Medan,562,Medan Baru,1,1
40,39,Sumatera Utara,544,Kota Medan,563,Medan Barat,1,1
41,39,Sumatera Utara,544,Kota Medan,564,Medan Area,1,1
42,39,Sumatera Utara,544,Kota Medan,565,Medan Amplas,1,1
43,39,Sumatera Utara,544,Kota Medan,17443,Medan,1,1
44,34,Sumatera Selatan,774,Kota Palembang,775,Sukarami,1,1
45,34,Sumatera Selatan,774,Kota Palembang,776,Sematang Borang,1,1
46,34,Sumatera Selatan,774,Kota Palembang,777,Seberang Ulu Ii,1,1
47,34,Sumatera Selatan,774,Kota Palembang,778,Seberang Ulu I,1,1
48,34,Sumatera Selatan,774,Kota Palembang,779,Sako,1,1
49,34,Sumatera Selatan,774,Kota Palembang,780,Plaju,1,1
50,34,Sumatera Selatan,774,Kota Palembang,781,Kertapati,1,1
51,34,Sumatera Selatan,774,Kota Palembang,782,Kemuning,1,1
52,34,Sumatera Selatan,774,Kota Palembang,783,Kalidoni,1,1
53,34,Sumatera Selatan,774,Kota Palembang,784,Ilir Timur Ii,1,1
54,34,Sumatera Selatan,774,Kota Palembang,785,Ilir Timur I,1,1
55,34,Sumatera Selatan,774,Kota Palembang,786,Ilir Barat Ii,1,1
56,34,Sumatera Selatan,774,Kota Palembang,787,Ilir Barat I,1,1
57,34,Sumatera Selatan,774,Kota Palembang,788,Gandus,1,1
58,34,Sumatera Selatan,774,Kota Palembang,789,Bukit Kecil,1,1
59,34,Sumatera Selatan,774,Kota Palembang,790,Alang-Alang Lebar,1,1
60,34,Sumatera Selatan,774,Kota Palembang,17370,Palembang,1,1
61,31,Sumatera Barat,970,Kota Padang,971,Pauh,1,1
62,31,Sumatera Barat,970,Kota Padang,972,Padang Utara,1,1
63,31,Sumatera Barat,970,Kota Padang,973,Padang Timur,1,1
64,31,Sumatera Barat,970,Kota Padang,974,Padang Selatan,1,1
65,31,Sumatera Barat,970,Kota Padang,975,Padang Barat,1,1
66,31,Sumatera Barat,970,Kota Padang,976,Nanggalo,1,1
67,31,Sumatera Barat,970,Kota Padang,977,Lubuk Kilangan,1,1
68,31,Sumatera Barat,970,Kota Padang,978,Lubuk Begalung,1,1
69,31,Sumatera Barat,970,Kota Padang,979,Kuranji,1,1
70,31,Sumatera Barat,970,Kota Padang,980,Koto Tangah,1,1
71,31,Sumatera Barat,970,Kota Padang,981,Bungus Teluk Kabung,1,1
72,31,Sumatera Barat,970,Kota Padang,17347,Padang Kota Padang,1,1
73,45,Sulawesi Selatan,1655,Kab. Maros,1656,Turikale,1,1
74,45,Sulawesi Selatan,1655,Kab. Maros,1657,Tompu Bulu,1,1
75,45,Sulawesi Selatan,1655,Kab. Maros,1658,Tanralili,1,1
76,45,Sulawesi Selatan,1655,Kab. Maros,1659,Simbang,1,1
77,45,Sulawesi Selatan,1655,Kab. Maros,1660,Moncongloe,1,1
78,45,Sulawesi Selatan,1655,Kab. Maros,1661,Marusu,1,1
79,45,Sulawesi Selatan,1655,Kab. Maros,1662,Maros Baru,1,1
80,45,Sulawesi Selatan,1655,Kab. Maros,1663,Mandai,1,1
81,45,Sulawesi Selatan,1655,Kab. Maros,1664,Mallawa,1,1
82,45,Sulawesi Selatan,1655,Kab. Maros,1665,Lau,1,1
83,45,Sulawesi Selatan,1655,Kab. Maros,1666,Cenrana,1,1
84,45,Sulawesi Selatan,1655,Kab. Maros,1667,Camba,1,1
85,45,Sulawesi Selatan,1655,Kab. Maros,1668,Bontoa (Maros Utara),1,1
86,45,Sulawesi Selatan,1655,Kab. Maros,1669,Bantimurung,1,1
87,45,Sulawesi Selatan,1655,Kab. Maros,17480,Maros,1,1
88,45,Sulawesi Selatan,1728,Kab. Gowa,1729,Tompobulu,1,1
89,45,Sulawesi Selatan,1728,Kab. Gowa,1730,Tombolo Pao,1,1
90,45,Sulawesi Selatan,1728,Kab. Gowa,1731,Tinggimoncong,1,1
91,45,Sulawesi Selatan,1728,Kab. Gowa,1732,Somba Opu (Upu),1,1
92,45,Sulawesi Selatan,1728,Kab. Gowa,1733,Pattallassang,1,1
93,45,Sulawesi Selatan,1728,Kab. Gowa,1734,Parigi,1,1
94,45,Sulawesi Selatan,1728,Kab. Gowa,1735,Parangloe,1,1
95,45,Sulawesi Selatan,1728,Kab. Gowa,1736,Pallangga,1,1
96,45,Sulawesi Selatan,1728,Kab. Gowa,1737,Manuju,1,1
97,45,Sulawesi Selatan,1728,Kab. Gowa,1738,Bungaya,1,1
98,45,Sulawesi Selatan,1728,Kab. Gowa,1739,Bontonompo Selatan,1,1
99,45,Sulawesi Selatan,1728,Kab. Gowa,1740,Bontonompo,1,1
100,45,Sulawesi Selatan,1728,Kab. Gowa,1741,Bontomarannu,1,1
101,45,Sulawesi Selatan,1728,Kab. Gowa,1742,Bontolempangang,1,1
102,45,Sulawesi Selatan,1728,Kab. Gowa,1743,Biringbulu,1,1
103,45,Sulawesi Selatan,1728,Kab. Gowa,1744,Barombong,1,1
104,45,Sulawesi Selatan,1728,Kab. Gowa,1745,Bajeng Barat,1,1
105,45,Sulawesi Selatan,1728,Kab. Gowa,1746,Bajeng,1,1
106,45,Sulawesi Selatan,1728,Kab. Gowa,17483,Sungguminasa,1,1
107,45,Sulawesi Selatan,1831,Kota Makassar,1832,Wajo,1,1
108,45,Sulawesi Selatan,1831,Kota Makassar,1833,Ujung Tanah,1,1
109,45,Sulawesi Selatan,1831,Kota Makassar,1834,Ujung Pandang,1,1
110,45,Sulawesi Selatan,1831,Kota Makassar,1835,Tamalate,1,1
111,45,Sulawesi Selatan,1831,Kota Makassar,1836,Tamalanrea,1,1
112,45,Sulawesi Selatan,1831,Kota Makassar,1837,Tallo,1,1
113,45,Sulawesi Selatan,1831,Kota Makassar,1838,Rappocini,1,1
114,45,Sulawesi Selatan,1831,Kota Makassar,1839,Panakkukang,1,1
115,45,Sulawesi Selatan,1831,Kota Makassar,1840,Mariso,1,1
116,45,Sulawesi Selatan,1831,Kota Makassar,1841,Manggala,1,1
117,45,Sulawesi Selatan,1831,Kota Makassar,1842,Mamajang,1,1
118,45,Sulawesi Selatan,1831,Kota Makassar,1843,Makassar,1,1
119,45,Sulawesi Selatan,1831,Kota Makassar,1844,Bontoala,1,1
120,45,Sulawesi Selatan,1831,Kota Makassar,1845,Biring Kanaya,1,1
121,21,Riau,2060,Kota Pekanbaru,2061,Tenayan Raya,1,1
122,21,Riau,2060,Kota Pekanbaru,2062,Tampan,1,1
123,21,Riau,2060,Kota Pekanbaru,2063,Sukajadi,1,1
124,21,Riau,2060,Kota Pekanbaru,2064,Senapelan,1,1
125,21,Riau,2060,Kota Pekanbaru,2065,Sail,1,1
126,21,Riau,2060,Kota Pekanbaru,2066,Rumbai Pesisir,1,1
127,21,Riau,2060,Kota Pekanbaru,2067,Rumbai,1,1
128,21,Riau,2060,Kota Pekanbaru,2068,Pekanbaru Kota,1,1
129,21,Riau,2060,Kota Pekanbaru,2069,Payung Sekaki,1,1
130,21,Riau,2060,Kota Pekanbaru,2070,Marpoyan Damai,1,1
131,21,Riau,2060,Kota Pekanbaru,2071,Lima Puluh,1,1
132,21,Riau,2060,Kota Pekanbaru,2072,Bukit Raya,1,1
133,21,Riau,2060,Kota Pekanbaru,17229,Payung Kota Pekanbaru,1,1
134,18,Lampung,3687,Kab. Lampung Selatan,3688,Way Sulan,1,1
135,18,Lampung,3687,Kab. Lampung Selatan,3689,Way Panji,1,1
136,18,Lampung,3687,Kab. Lampung Selatan,3690,Tanjung Sari,1,1
137,18,Lampung,3687,Kab. Lampung Selatan,3691,Tanjung Bintang,1,1
138,18,Lampung,3687,Kab. Lampung Selatan,3692,Sragi,1,1
139,18,Lampung,3687,Kab. Lampung Selatan,3693,Sidomulyo,1,1
140,18,Lampung,3687,Kab. Lampung Selatan,3694,Rajabasa,1,1
141,18,Lampung,3687,Kab. Lampung Selatan,3695,Penengahan,1,1
142,18,Lampung,3687,Kab. Lampung Selatan,3696,Palas,1,1
143,18,Lampung,3687,Kab. Lampung Selatan,3697,Natar,1,1
144,18,Lampung,3687,Kab. Lampung Selatan,3698,Merbau Mataram,1,1
145,18,Lampung,3687,Kab. Lampung Selatan,3699,Ketapang,1,1
146,18,Lampung,3687,Kab. Lampung Selatan,3700,Katibung,1,1
147,18,Lampung,3687,Kab. Lampung Selatan,3701,Kalianda,1,1
148,18,Lampung,3687,Kab. Lampung Selatan,3702,Jati Agung,1,1
149,18,Lampung,3687,Kab. Lampung Selatan,3703,Candipuro,1,1
150,18,Lampung,3687,Kab. Lampung Selatan,3704,Bakauheni,1,1
151,18,Lampung,3729,Kota Bandar Lampung,3730,Telukbetung Utara,1,1
152,18,Lampung,3729,Kota Bandar Lampung,3731,Telukbetung Selatan,1,1
153,18,Lampung,3729,Kota Bandar Lampung,3732,Telukbetung Barat,1,1
154,18,Lampung,3729,Kota Bandar Lampung,3733,Tanjung Senang,1,1
155,18,Lampung,3729,Kota Bandar Lampung,3734,Tanjung Karang Timur,1,1
156,18,Lampung,3729,Kota Bandar Lampung,3735,Tanjung Karang Pusat,1,1
157,18,Lampung,3729,Kota Bandar Lampung,3736,Tanjung Karang Barat,1,1
158,18,Lampung,3729,Kota Bandar Lampung,3737,Sukarame,1,1
159,18,Lampung,3729,Kota Bandar Lampung,3738,Sukabumi,1,1
160,18,Lampung,3729,Kota Bandar Lampung,3739,Rajabasa,1,1
161,18,Lampung,3729,Kota Bandar Lampung,3740,Panjang,1,1
162,18,Lampung,3729,Kota Bandar Lampung,3741,Kemiling,1,1
163,18,Lampung,3729,Kota Bandar Lampung,3742,Kedaton,1,1
164,18,Lampung,3729,Kota Bandar Lampung,17211,Bandar Lampung,1,1
165,24,Kalimantan Timur,3939,Kota Samarinda,3940,Sungai Kunjang,1,1
166,24,Kalimantan Timur,3939,Kota Samarinda,3941,Samarinda Utara,1,1
167,24,Kalimantan Timur,3939,Kota Samarinda,3942,Samarinda Ulu,1,1
168,24,Kalimantan Timur,3939,Kota Samarinda,3943,Samarinda Seberang,1,1
169,24,Kalimantan Timur,3939,Kota Samarinda,3944,Samarinda Ilir,1,1
170,24,Kalimantan Timur,3939,Kota Samarinda,3945,Palaran,1,1
171,24,Kalimantan Timur,3939,Kota Samarinda,17629,Samarinda,1,1
172,24,Kalimantan Timur,3950,Kota Balikpapan,3951,Balikpapan Utara,1,1
173,24,Kalimantan Timur,3950,Kota Balikpapan,3952,Balikpapan Timur,1,1
174,24,Kalimantan Timur,3950,Kota Balikpapan,3953,Balikpapan Tengah,1,1
175,24,Kalimantan Timur,3950,Kota Balikpapan,3954,Balikpapan Selatan,1,1
176,24,Kalimantan Timur,3950,Kota Balikpapan,3955,Balikpapan Barat,1,1
177,24,Kalimantan Timur,3950,Kota Balikpapan,17259,Balikpapan,1,1
178,23,Jawa Timur,4441,Kab. Tulungagung,4442,Tulungagung,2,1
179,23,Jawa Timur,4441,Kab. Tulungagung,4443,Tanggung Gunung,2,1
180,23,Jawa Timur,4441,Kab. Tulungagung,4444,Sumbergempol,4,1
181,23,Jawa Timur,4441,Kab. Tulungagung,4445,Sendang,4,1
182,23,Jawa Timur,4441,Kab. Tulungagung,4446,Rejotangan,4,1
183,23,Jawa Timur,4441,Kab. Tulungagung,4447,Pucanglaban,2,1
184,23,Jawa Timur,4441,Kab. Tulungagung,4448,Pakel,4,1
185,23,Jawa Timur,4441,Kab. Tulungagung,4449,Pagerwojo,4,1
186,23,Jawa Timur,4441,Kab. Tulungagung,4450,Ngunut,4,1
187,23,Jawa Timur,4441,Kab. Tulungagung,4451,Ngantru,4,1
188,23,Jawa Timur,4441,Kab. Tulungagung,4452,Kedungwaru,4,1
189,23,Jawa Timur,4441,Kab. Tulungagung,4453,Kauman,4,1
190,23,Jawa Timur,4441,Kab. Tulungagung,4454,Karang Rejo,4,1
191,23,Jawa Timur,4441,Kab. Tulungagung,4455,Kalidawir,4,1
192,23,Jawa Timur,4441,Kab. Tulungagung,4456,Gondang,4,1
193,23,Jawa Timur,4441,Kab. Tulungagung,4457,Campur Darat,4,1
194,23,Jawa Timur,4441,Kab. Tulungagung,4458,Boyolangu,4,1
195,23,Jawa Timur,4441,Kab. Tulungagung,4459,Besuki,4,1
196,23,Jawa Timur,4441,Kab. Tulungagung,4460,Bandung,4,1
197,23,Jawa Timur,4461,Kab. Tuban,4462,Widang,4,1
198,23,Jawa Timur,4461,Kab. Tuban,4463,Tuban,2,1
199,23,Jawa Timur,4461,Kab. Tuban,4464,Tambakboyo,4,1
200,23,Jawa Timur,4461,Kab. Tuban,4465,Soko,4,1
201,23,Jawa Timur,4461,Kab. Tuban,4466,Singgahan,4,1
202,23,Jawa Timur,4461,Kab. Tuban,4467,Senori,4,1
203,23,Jawa Timur,4461,Kab. Tuban,4468,Semanding,4,1
204,23,Jawa Timur,4461,Kab. Tuban,4469,Rengel,4,1
205,23,Jawa Timur,4461,Kab. Tuban,4470,Plumpang,4,1
206,23,Jawa Timur,4461,Kab. Tuban,4471,Parengan,4,1
207,23,Jawa Timur,4461,Kab. Tuban,4472,Palang,4,1
208,23,Jawa Timur,4461,Kab. Tuban,4473,Montong,4,1
209,23,Jawa Timur,4461,Kab. Tuban,4474,Merakurak,4,1
210,23,Jawa Timur,4461,Kab. Tuban,4475,Kerek,4,1
211,23,Jawa Timur,4461,Kab. Tuban,4476,Kenduruan,4,1
212,23,Jawa Timur,4461,Kab. Tuban,4477,Jenu,4,1
213,23,Jawa Timur,4461,Kab. Tuban,4478,Jatirogo,4,1
214,23,Jawa Timur,4461,Kab. Tuban,4479,Grabagan,2,1
215,23,Jawa Timur,4461,Kab. Tuban,4480,Bangilan,4,1
216,23,Jawa Timur,4461,Kab. Tuban,4481,Bancar,4,1
217,23,Jawa Timur,4461,Kab. Tuban,17232,Plumbang,4,1
218,23,Jawa Timur,4482,Kab. Trenggalek,4483,Watulimo,4,1
219,23,Jawa Timur,4482,Kab. Trenggalek,4484,Tugu,4,1
220,23,Jawa Timur,4482,Kab. Trenggalek,4485,Trenggalek,2,1
221,23,Jawa Timur,4482,Kab. Trenggalek,4486,Suruh,4,1
222,23,Jawa Timur,4482,Kab. Trenggalek,4487,Pule,4,1
223,23,Jawa Timur,4482,Kab. Trenggalek,4488,Pogalan,4,1
224,23,Jawa Timur,4482,Kab. Trenggalek,4489,Panggul,4,1
225,23,Jawa Timur,4482,Kab. Trenggalek,4490,Munjungan,4,1
226,23,Jawa Timur,4482,Kab. Trenggalek,4491,Karangan,4,1
227,23,Jawa Timur,4482,Kab. Trenggalek,4492,Kampak,4,1
228,23,Jawa Timur,4482,Kab. Trenggalek,4493,Gandusari,4,1
229,23,Jawa Timur,4482,Kab. Trenggalek,4494,Durenan,4,1
230,23,Jawa Timur,4482,Kab. Trenggalek,4495,Dongko,4,1
231,23,Jawa Timur,4482,Kab. Trenggalek,4496,Bendungan,2,1
232,23,Jawa Timur,4543,Kab. Sidoarjo,4544,Wonoayu,1,1
233,23,Jawa Timur,4543,Kab. Sidoarjo,4545,Waru,1,1
234,23,Jawa Timur,4543,Kab. Sidoarjo,4546,Tulangan,1,1
235,23,Jawa Timur,4543,Kab. Sidoarjo,4547,Tarik,1,1
236,23,Jawa Timur,4543,Kab. Sidoarjo,4548,Tanggulangin,1,1
237,23,Jawa Timur,4543,Kab. Sidoarjo,4549,Taman,1,1
238,23,Jawa Timur,4543,Kab. Sidoarjo,4550,Sukodono,1,1
239,23,Jawa Timur,4543,Kab. Sidoarjo,4551,Sidoarjo,1,1
240,23,Jawa Timur,4543,Kab. Sidoarjo,4552,Sedati,1,1
241,23,Jawa Timur,4543,Kab. Sidoarjo,4553,Prambon,1,1
242,23,Jawa Timur,4543,Kab. Sidoarjo,4554,Porong,1,1
243,23,Jawa Timur,4543,Kab. Sidoarjo,4555,Krian,1,1
244,23,Jawa Timur,4543,Kab. Sidoarjo,4556,Krembung,1,1
245,23,Jawa Timur,4543,Kab. Sidoarjo,4557,Jabon,1,1
246,23,Jawa Timur,4543,Kab. Sidoarjo,4558,Gedangan,1,1
247,23,Jawa Timur,4543,Kab. Sidoarjo,4559,Candi,1,1
248,23,Jawa Timur,4543,Kab. Sidoarjo,4560,Buduran,1,1
249,23,Jawa Timur,4543,Kab. Sidoarjo,4561,Balongbendo,1,1
250,23,Jawa Timur,4562,Kab. Sampang,4563,Torjun,4,1
251,23,Jawa Timur,4562,Kab. Sampang,4564,Tambelangan,4,1
252,23,Jawa Timur,4562,Kab. Sampang,4565,Sreseh,4,1
253,23,Jawa Timur,4562,Kab. Sampang,4566,Sokobanah,4,1
254,23,Jawa Timur,4562,Kab. Sampang,4567,Sampang,2,1
255,23,Jawa Timur,4562,Kab. Sampang,4568,Robatal,2,1
256,23,Jawa Timur,4562,Kab. Sampang,4569,Pangarengan,4,1
257,23,Jawa Timur,4562,Kab. Sampang,4570,Omben,4,1
258,23,Jawa Timur,4562,Kab. Sampang,4571,Ketapang,4,1
259,23,Jawa Timur,4562,Kab. Sampang,4572,Kedungdung,4,1
260,23,Jawa Timur,4562,Kab. Sampang,4573,Karang Penang,4,1
261,23,Jawa Timur,4562,Kab. Sampang,4574,Jrengik,4,1
262,23,Jawa Timur,4562,Kab. Sampang,4575,Camplong,4,1
263,23,Jawa Timur,4562,Kab. Sampang,4576,Banyuates,4,1
264,23,Jawa Timur,4577,Kab. Probolinggo,4578,Wonomerto,1,1
265,23,Jawa Timur,4577,Kab. Probolinggo,4579,Tongas,1,1
266,23,Jawa Timur,4577,Kab. Probolinggo,4580,Tiris,1,1
267,23,Jawa Timur,4577,Kab. Probolinggo,4581,Tegal Siwalan,1,1
268,23,Jawa Timur,4577,Kab. Probolinggo,4582,Sumberasih,1,1
269,23,Jawa Timur,4577,Kab. Probolinggo,4583,Sumber,1,1
270,23,Jawa Timur,4577,Kab. Probolinggo,4584,Sukapura,1,1
271,23,Jawa Timur,4577,Kab. Probolinggo,4585,Pakuniran,1,1
272,23,Jawa Timur,4577,Kab. Probolinggo,4586,Pajarakan,1,1
273,23,Jawa Timur,4577,Kab. Probolinggo,4587,Paiton,1,1
274,23,Jawa Timur,4577,Kab. Probolinggo,4588,Maron,1,1
275,23,Jawa Timur,4577,Kab. Probolinggo,4589,Lumbang,1,1
276,23,Jawa Timur,4577,Kab. Probolinggo,4590,Leces,1,1
277,23,Jawa Timur,4577,Kab. Probolinggo,4591,Kuripan,1,1
278,23,Jawa Timur,4577,Kab. Probolinggo,4592,Krucil,1,1
